-0.43,-0.69,3.41
-0.41,-0.68,3.40
-0.41,-0.68,3.42
-0.43,-0.68,3.42
-0.41,-0.67,3.41
-0.40,-0.68,3.40
-0.42,-0.67,3.42
-0.42,-0.66,3.43
-0.39,-0.63,3.43
-0.40,-0.62,3.43
-0.40,-0.63,3.43
-0.40,-0.64,3.43
-0.38,-0.61,3.42
-0.37,-0.61,3.41
-0.37,-0.60,3.42
-0.38,-0.60,3.43
-0.37,-0.64,3.38
-0.37,-0.63,3.38
-0.37,-0.64,3.39
-0.38,-0.64,3.38
-0.38,-0.65,3.37
-0.38,-0.65,3.37
-0.38,-0.65,3.36
-0.38,-0.65,3.36
-0.37,-0.63,3.37
-0.36,-0.63,3.38
-0.38,-0.64,3.37
-0.37,-0.64,3.37
-0.36,-0.64,3.36
-0.37,-0.65,3.36
-0.36,-0.65,3.36
-0.36,-0.65,3.36
-0.37,-0.64,3.37
-0.37,-0.64,3.37
-0.36,-0.64,3.36
-0.36,-0.64,3.36
-0.37,-0.65,3.36
-0.37,-0.65,3.36
-0.37,-0.66,3.35
-0.36,-0.66,3.35
-0.36,-0.62,3.39
-0.36,-0.63,3.39
-0.36,-0.62,3.38
-0.35,-0.62,3.39
-0.36,-0.63,3.36
-0.35,-0.62,3.37
-0.35,-0.62,3.37
-0.35,-0.63,3.36
-0.35,-0.62,3.36
-0.35,-0.60,3.40
-0.35,-0.60,3.39
-0.35,-0.59,3.39
-0.35,-0.59,3.40
-0.34,-0.59,3.39
-0.35,-0.58,3.40
-0.34,-0.57,3.39
-0.34,-0.57,3.39
-0.34,-0.58,3.39
-0.33,-0.58,3.38
-0.34,-0.59,3.36
-0.33,-0.59,3.36
-0.33,-0.58,3.36
-0.33,-0.58,3.37
-0.35,-0.61,3.37
-0.35,-0.61,3.37
-0.35,-0.61,3.37
-0.35,-0.61,3.37
-0.35,-0.61,3.38
-0.35,-0.61,3.38
-0.35,-0.61,3.38
-0.35,-0.61,3.37
-0.35,-0.61,3.37
-0.35,-0.61,3.37
-0.35,-0.61,3.37
-0.35,-0.61,3.37
-0.34,-0.61,3.35
-0.34,-0.61,3.36
-0.35,-0.61,3.36
-0.35,-0.61,3.35
-0.35,-0.61,3.37
-0.35,-0.61,3.38
-0.35,-0.62,3.37
-0.35,-0.61,3.37
-0.35,-0.61,3.38
-0.35,-0.61,3.38
-0.35,-0.61,3.38
-0.35,-0.61,3.38
-0.35,-0.60,3.38
-0.35,-0.61,3.38
-0.35,-0.60,3.38
-0.35,-0.60,3.37
-0.34,-0.61,3.37
-0.34,-0.61,3.36
-0.34,-0.60,3.37
-0.34,-0.60,3.37
-0.35,-0.62,3.38
-0.35,-0.61,3.38
-0.35,-0.61,3.39
-0.35,-0.60,3.38
-0.34,-0.60,3.38
-0.34,-0.59,3.38
-0.34,-0.59,3.37
-0.33,-0.57,3.37
-0.33,-0.57,3.38
-0.40,-0.67,3.39
-0.40,-0.67,3.40
-0.40,-0.66,3.40
-0.40,-0.66,3.40
-0.40,-0.67,3.40
-0.40,-0.66,3.40
-0.40,-0.65,3.42
-0.40,-0.65,3.41
-0.40,-0.65,3.41
-0.40,-0.64,3.42
-0.39,-0.65,3.40
-0.39,-0.65,3.41
-0.39,-0.65,3.40
-0.39,-0.65,3.40
-0.39,-0.65,3.40
-0.39,-0.65,3.39
-0.39,-0.65,3.39
-0.39,-0.65,3.40
-0.40,-0.67,3.39
-0.40,-0.67,3.39
-0.40,-0.66,3.39
-0.40,-0.67,3.39
-0.40,-0.66,3.38
-0.40,-0.66,3.38
-0.40,-0.66,3.37
-0.40,-0.66,3.37
-0.40,-0.65,3.37
-0.40,-0.65,3.38
-0.45,-0.70,3.41
-0.43,-0.70,3.40
-0.44,-0.69,3.42
-0.44,-0.68,3.44
-0.44,-0.66,3.44
-0.36,-0.60,3.41
-0.36,-0.59,3.41
-0.37,-0.58,3.42
-0.36,-0.57,3.42
-0.35,-0.57,3.41
-0.35,-0.56,3.39
-0.35,-0.56,3.40
-0.36,-0.56,3.41
-0.38,-0.56,3.42
-0.38,-0.57,3.43
-0.40,-0.56,3.43
-0.39,-0.54,3.42
-0.41,-0.55,3.43
-0.36,-0.50,3.40
-0.36,-0.48,3.40
-0.38,-0.48,3.41
-0.38,-0.50,3.41
-0.38,-0.59,3.43
-0.42,-0.64,3.44
-0.41,-0.64,3.43
-0.41,-0.62,3.44
-0.47,-0.67,3.45
-0.45,-0.67,3.45
-0.45,-0.66,3.45
-0.46,-0.65,3.46
-0.49,-0.69,3.43
-0.47,-0.70,3.42
-0.46,-0.69,3.43
-0.48,-0.68,3.44
-0.47,-0.65,3.47
-0.48,-0.63,3.47
-0.50,-0.64,3.47
-0.48,-0.66,3.46
-0.52,-0.65,3.46
-0.50,-0.67,3.46
-0.41,-0.53,3.43
-0.42,-0.54,3.44
-0.38,-0.52,3.41
-0.40,-0.51,3.42
-0.54,-0.66,3.45
-0.52,-0.68,3.44
-0.50,-0.58,3.47
-0.51,-0.60,3.47
-0.49,-0.60,3.47
-0.49,-0.59,3.47
-0.52,-0.58,3.46
-0.53,-0.60,3.47
-0.47,-0.53,3.45
-0.46,-0.52,3.43
-0.47,-0.52,3.43
-0.49,-0.52,3.44
-0.41,-0.67,3.42
-0.40,-0.67,3.41
-0.40,-0.66,3.41
-0.41,-0.66,3.42
-0.41,-0.66,3.43
-0.42,-0.65,3.44
-0.44,-0.64,3.45
-0.45,-0.64,3.46
-0.47,-0.63,3.47
-0.46,-0.64,3.47
-0.47,-0.60,3.47
-0.47,-0.59,3.47
-0.44,-0.54,3.44
-0.42,-0.52,3.43
-0.44,-0.52,3.42
-0.45,-0.53,3.43
-0.46,-0.51,3.41
-0.45,-0.51,3.41
-0.41,-0.49,3.41
-0.41,-0.47,3.40
-0.42,-0.47,3.39
-0.42,-0.48,3.40
-0.43,-0.47,3.38
-0.44,-0.47,3.37
-0.44,-0.48,3.38
-0.43,-0.48,3.39
-0.34,-0.49,3.38
-0.34,-0.48,3.37
-0.35,-0.47,3.38
-0.35,-0.49,3.39
-0.41,-0.45,3.39
-0.42,-0.46,3.39
-0.46,-0.54,3.45
-0.45,-0.55,3.45
-0.43,-0.45,3.38
-0.44,-0.50,3.40
-0.43,-0.50,3.41
-0.46,-0.51,3.40
-0.48,-0.51,3.42
-0.38,-0.64,3.38
-0.39,-0.65,3.38
-0.40,-0.66,3.38
-0.40,-0.65,3.38
-0.40,-0.65,3.38
-0.41,-0.69,3.37
-0.40,-0.68,3.37
-0.40,-0.68,3.38
-0.41,-0.69,3.39
-0.37,-0.63,3.41
-0.37,-0.64,3.40
-0.37,-0.63,3.39
-0.36,-0.62,3.40
-0.40,-0.65,3.41
-0.40,-0.66,3.41
-0.40,-0.66,3.41
-0.35,-0.61,3.40
-0.36,-0.61,3.40
-0.40,-0.61,3.44
-0.40,-0.65,3.42
-0.50,-0.70,3.41
-0.48,-0.71,3.40
-0.56,-0.66,3.44
-0.53,-0.69,3.42
-0.55,-0.60,3.46
-0.54,-0.58,3.45
-0.56,-0.57,3.44
-0.57,-0.60,3.44
-0.50,-0.52,3.43
-0.44,-0.47,3.36
-0.45,-0.48,3.37
-0.45,-0.71,3.39
-0.43,-0.70,3.38
-0.43,-0.65,3.45
-0.39,-0.63,3.42
-0.39,-0.64,3.42
-0.38,-0.64,3.41
-0.38,-0.63,3.42
-0.39,-0.62,3.43
-0.39,-0.60,3.43
-0.40,-0.59,3.44
-0.40,-0.57,3.44
-0.49,-0.62,3.47
-0.51,-0.62,3.47
-0.53,-0.63,3.47
-0.55,-0.63,3.46
-0.48,-0.62,3.47
-0.57,-0.63,3.44
-0.36,-0.63,3.36
-0.36,-0.63,3.37
-0.36,-0.63,3.36
-0.34,-0.61,3.36
-0.34,-0.61,3.35
-0.34,-0.60,3.36
-0.34,-0.60,3.36
-0.34,-0.55,3.37
-0.34,-0.55,3.38
-0.34,-0.51,3.38
-0.35,-0.50,3.39
-0.36,-0.64,3.36
-0.36,-0.64,3.36
-0.36,-0.64,3.36
-0.36,-0.64,3.36
-0.35,-0.61,3.37
-0.35,-0.62,3.36
-0.35,-0.62,3.35
-0.35,-0.62,3.35
-0.35,-0.62,3.36
-0.36,-0.54,3.40
-0.37,-0.52,3.40
-0.39,-0.47,3.41
-0.39,-0.49,3.41
-0.41,-0.51,3.42
-0.45,-0.50,3.39
-0.45,-0.49,3.39
-0.46,-0.50,3.37
-0.48,-0.50,3.38
-0.47,-0.50,3.39
-0.46,-0.49,3.38
-0.35,-0.54,3.39
-0.34,-0.54,3.38
-0.34,-0.52,3.38
-0.35,-0.52,3.39
-0.36,-0.64,3.35
-0.36,-0.64,3.35
-0.36,-0.64,3.35
-0.36,-0.64,3.35
-0.36,-0.64,3.36
-0.36,-0.64,3.36
-0.36,-0.63,3.36
-0.36,-0.64,3.36
-0.36,-0.64,3.36
-0.36,-0.65,3.35
-0.36,-0.64,3.36
-0.36,-0.65,3.35
-0.36,-0.64,3.35
-0.36,-0.64,3.36
-0.36,-0.64,3.36
-0.36,-0.64,3.36
-0.36,-0.64,3.35
-0.36,-0.64,3.36
-0.38,-0.66,3.36
-0.38,-0.66,3.35
-0.37,-0.66,3.35
-0.36,-0.66,3.35
-0.36,-0.65,3.35
-0.34,-0.53,3.37
-0.34,-0.51,3.37
-0.43,-0.70,3.36
-0.42,-0.69,3.36
-0.35,-0.61,3.37
-0.40,-0.67,3.38
-0.38,-0.64,3.41
-0.38,-0.64,3.38
-0.38,-0.64,3.39
-0.38,-0.65,3.39
-0.39,-0.65,3.38
-0.40,-0.67,3.37
-0.40,-0.67,3.36
-0.40,-0.66,3.37
-0.40,-0.66,3.37
-0.39,-0.66,3.36
-0.39,-0.65,3.37
-0.40,-0.65,3.37
-0.40,-0.66,3.41
-0.40,-0.66,3.41
-0.39,-0.65,3.37
-0.39,-0.65,3.38
-0.39,-0.65,3.38
-0.39,-0.65,3.38
-0.38,-0.64,3.40
-0.40,-0.65,3.42
-0.39,-0.65,3.41
-0.45,-0.57,3.45
-0.43,-0.56,3.45
-0.41,-0.56,3.45
-0.41,-0.56,3.44
-0.41,-0.56,3.44
-0.42,-0.56,3.45
-0.45,-0.60,3.47
-0.46,-0.60,3.47
-0.46,-0.61,3.47
-0.45,-0.60,3.47
-0.45,-0.61,3.46
-0.45,-0.61,3.46
-0.44,-0.61,3.46
-0.45,-0.61,3.46
-0.46,-0.62,3.47
-0.45,-0.63,3.46
-0.44,-0.61,3.46
-0.42,-0.63,3.45
-0.43,-0.61,3.45
-0.44,-0.61,3.45
-0.44,-0.63,3.45
-0.41,-0.57,3.44
-0.41,-0.58,3.44
-0.42,-0.56,3.44
-0.57,-0.57,3.42
-0.58,-0.60,3.42
-0.49,-0.56,3.47
-0.51,-0.56,3.46
-0.48,-0.57,3.47
-0.47,-0.57,3.46
-0.53,-0.55,3.45
-0.54,-0.55,3.43
-0.41,-0.61,3.45
-0.42,-0.60,3.45
-0.49,-0.55,3.46
-0.50,-0.54,3.45
-0.47,-0.55,3.46
-0.46,-0.56,3.46
-0.51,-0.54,3.44
-0.51,-0.52,3.42
-0.53,-0.53,3.43
-0.42,-0.57,3.45
-0.41,-0.58,3.45
-0.41,-0.57,3.45
-0.41,-0.57,3.45
-0.41,-0.60,3.44
-0.41,-0.59,3.44
-0.38,-0.66,3.36
-0.39,-0.67,3.35
-0.38,-0.66,3.35
-0.40,-0.67,3.36
-0.54,-0.69,3.40
-0.51,-0.71,3.39
-0.58,-0.63,3.42
-0.56,-0.66,3.41
-0.33,-0.59,3.35
-0.33,-0.58,3.35
-0.36,-0.63,3.36
-0.35,-0.63,3.35
-0.35,-0.63,3.35
-0.35,-0.63,3.36
-0.40,-0.66,3.38
-0.49,-0.51,3.41
-0.45,-0.48,3.36
-0.44,-0.47,3.35
-0.44,-0.45,3.36
-0.44,-0.46,3.35
-0.36,-0.63,3.35
-0.36,-0.63,3.36
-0.36,-0.64,3.35
-0.35,-0.62,3.36
-0.36,-0.63,3.35
-0.36,-0.64,3.36
-0.36,-0.64,3.35
-0.36,-0.63,3.35
-0.39,-0.65,3.39
-0.39,-0.65,3.39
-0.36,-0.64,3.35
-0.36,-0.64,3.35
-0.36,-0.64,3.35
-0.36,-0.47,3.39
-0.38,-0.46,3.40
-0.35,-0.62,3.35
-0.35,-0.62,3.35
-0.48,-0.71,3.38
-0.51,-0.51,3.40
-0.53,-0.52,3.41
-0.43,-0.60,3.45
-0.43,-0.59,3.46
-0.44,-0.60,3.46
-0.43,-0.60,3.46
-0.34,-0.50,3.37
-0.39,-0.46,3.40
-0.44,-0.46,3.34
-0.40,-0.65,3.41
-0.40,-0.65,3.41
-0.40,-0.66,3.38
-0.55,-0.54,3.42
-0.34,-0.61,3.36
-0.35,-0.61,3.36
-0.45,-0.49,3.36
-0.34,-0.54,3.37
-0.36,-0.64,3.35
-0.50,-0.51,3.39
-0.44,-0.60,3.46
-0.44,-0.60,3.46
-0.44,-0.60,3.46
-0.44,-0.60,3.46
-0.44,-0.60,3.46
-0.44,-0.60,3.46
-0.44,-0.60,3.47
-0.44,-0.61,3.47
-0.44,-0.61,3.46
-0.44,-0.60,3.46
-0.44,-0.60,3.47
-0.44,-0.61,3.47
-0.45,-0.61,3.47
-0.45,-0.60,3.46
-0.45,-0.61,3.47
-0.45,-0.61,3.47
-0.45,-0.60,3.48
-0.45,-0.60,3.47
-0.45,-0.60,3.48
-0.45,-0.60,3.47
-0.42,-0.58,3.45
-0.42,-0.58,3.45
-0.45,-0.59,3.48
-0.45,-0.59,3.47
-0.45,-0.58,3.48
-0.45,-0.58,3.47
-0.44,-0.58,3.48
-0.44,-0.58,3.47
-0.44,-0.57,3.47
-0.44,-0.57,3.47
-0.43,-0.57,3.47
-0.43,-0.56,3.47
-0.45,-0.60,3.47
-0.45,-0.59,3.48
-0.45,-0.60,3.47
-0.45,-0.60,3.47
-0.44,-0.59,3.46
-0.44,-0.59,3.46
-0.44,-0.59,3.46
-0.44,-0.58,3.46
-0.43,-0.58,3.45
-0.43,-0.58,3.46
-0.43,-0.59,3.46
-0.43,-0.58,3.46
-0.43,-0.58,3.45
-0.43,-0.58,3.45
-0.43,-0.59,3.45
