-0.19,-0.76,2.86
-0.19,-0.74,2.85
-0.20,-0.74,2.87
-0.20,-0.76,2.87
-0.19,-0.73,2.87
-0.19,-0.73,2.85
-0.20,-0.74,2.88
-0.21,-0.75,2.89
-0.21,-0.71,2.90
-0.22,-0.71,2.91
-0.22,-0.72,2.91
-0.21,-0.72,2.90
-0.22,-0.69,2.91
-0.22,-0.68,2.91
-0.23,-0.67,2.92
-0.23,-0.68,2.92
-0.21,-0.67,2.86
-0.21,-0.67,2.87
-0.21,-0.68,2.87
-0.21,-0.68,2.87
-0.21,-0.68,2.85
-0.21,-0.69,2.85
-0.21,-0.69,2.84
-0.20,-0.68,2.84
-0.22,-0.67,2.86
-0.21,-0.66,2.87
-0.21,-0.68,2.86
-0.21,-0.67,2.86
-0.20,-0.66,2.85
-0.20,-0.67,2.85
-0.20,-0.67,2.85
-0.20,-0.66,2.85
-0.21,-0.67,2.86
-0.21,-0.67,2.86
-0.21,-0.66,2.86
-0.21,-0.66,2.86
-0.21,-0.68,2.85
-0.20,-0.67,2.84
-0.20,-0.67,2.84
-0.19,-0.66,2.84
-0.21,-0.66,2.89
-0.21,-0.67,2.88
-0.21,-0.66,2.88
-0.22,-0.66,2.89
-0.21,-0.66,2.86
-0.21,-0.65,2.87
-0.21,-0.65,2.87
-0.21,-0.65,2.86
-0.21,-0.64,2.86
-0.22,-0.65,2.90
-0.22,-0.65,2.90
-0.22,-0.64,2.90
-0.23,-0.64,2.91
-0.23,-0.64,2.90
-0.23,-0.64,2.91
-0.24,-0.62,2.91
-0.23,-0.63,2.91
-0.23,-0.63,2.90
-0.23,-0.62,2.90
-0.23,-0.62,2.88
-0.23,-0.62,2.87
-0.23,-0.61,2.88
-0.23,-0.61,2.89
-0.22,-0.64,2.87
-0.22,-0.64,2.88
-0.22,-0.64,2.88
-0.22,-0.64,2.87
-0.22,-0.64,2.88
-0.22,-0.64,2.88
-0.22,-0.65,2.88
-0.22,-0.64,2.88
-0.22,-0.64,2.88
-0.22,-0.64,2.88
-0.22,-0.64,2.88
-0.22,-0.64,2.87
-0.22,-0.63,2.86
-0.22,-0.63,2.87
-0.22,-0.64,2.86
-0.22,-0.64,2.86
-0.22,-0.65,2.88
-0.22,-0.65,2.88
-0.22,-0.65,2.87
-0.22,-0.65,2.88
-0.22,-0.65,2.88
-0.22,-0.65,2.88
